xmin,ymin,xmax,ymax,label,file,width,height,annotation_file,image_file,cropped_image_file
101,49,134,91,without_mask,maksssksksss401,400,280,maksssksksss401.xml,maksssksksss401.png,maksssksksss401-3113-hv.png
101,49,134,91,without_mask,maksssksksss401,400,280,maksssksksss401.xml,maksssksksss401.png,maksssksksss401-3113-b.png
133,75,166,111,without_mask,maksssksksss401,400,280,maksssksksss401.xml,maksssksksss401.png,maksssksksss401-3114-h.png
133,75,166,111,without_mask,maksssksksss401,400,280,maksssksksss401.xml,maksssksksss401.png,maksssksksss401-3114-v.png
133,75,166,111,without_mask,maksssksksss401,400,280,maksssksksss401.xml,maksssksksss401.png,maksssksksss401-3114-hv.png
133,75,166,111,without_mask,maksssksksss401,400,280,maksssksksss401.xml,maksssksksss401.png,maksssksksss401-3114-b.png
115,202,218,341,without_mask,maksssksksss217,301,400,maksssksksss217.xml,maksssksksss217.png,maksssksksss217-3135-h.png
115,202,218,341,without_mask,maksssksksss217,301,400,maksssksksss217.xml,maksssksksss217.png,maksssksksss217-3135-v.png
115,202,218,341,without_mask,maksssksksss217,301,400,maksssksksss217.xml,maksssksksss217.png,maksssksksss217-3135-hv.png
115,202,218,341,without_mask,maksssksksss217,301,400,maksssksksss217.xml,maksssksksss217.png,maksssksksss217-3135-b.png
267,56,298,91,without_mask,maksssksksss399,400,267,maksssksksss399.xml,maksssksksss399.png,maksssksksss399-3144-h.png
267,56,298,91,without_mask,maksssksksss399,400,267,maksssksksss399.xml,maksssksksss399.png,maksssksksss399-3144-v.png
267,56,298,91,without_mask,maksssksksss399,400,267,maksssksksss399.xml,maksssksksss399.png,maksssksksss399-3144-hv.png
267,56,298,91,without_mask,maksssksksss399,400,267,maksssksksss399.xml,maksssksksss399.png,maksssksksss399-3144-b.png
112,158,119,166,without_mask,maksssksksss221,400,300,maksssksksss221.xml,maksssksksss221.png,maksssksksss221-3173-h.png
112,158,119,166,without_mask,maksssksksss221,400,300,maksssksksss221.xml,maksssksksss221.png,maksssksksss221-3173-v.png
112,158,119,166,without_mask,maksssksksss221,400,300,maksssksksss221.xml,maksssksksss221.png,maksssksksss221-3173-hv.png
112,158,119,166,without_mask,maksssksksss221,400,300,maksssksksss221.xml,maksssksksss221.png,maksssksksss221-3173-b.png
226,86,238,98,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3181-h.png
226,86,238,98,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3181-v.png
226,86,238,98,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3181-hv.png
226,86,238,98,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3181-b.png
155,83,172,103,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3182-h.png
155,83,172,103,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3182-v.png
155,83,172,103,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3182-hv.png
155,83,172,103,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3182-b.png
32,57,49,89,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3183-h.png
32,57,49,89,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3183-v.png
32,57,49,89,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3183-hv.png
32,57,49,89,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3183-b.png
385,77,400,93,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3184-h.png
385,77,400,93,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3184-v.png
385,77,400,93,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3184-hv.png
385,77,400,93,without_mask,maksssksksss253,400,300,maksssksksss253.xml,maksssksksss253.png,maksssksksss253-3184-b.png
332,81,347,96,without_mask,maksssksksss559,400,256,maksssksksss559.xml,maksssksksss559.png,maksssksksss559-3205-h.png
332,81,347,96,without_mask,maksssksksss559,400,256,maksssksksss559.xml,maksssksksss559.png,maksssksksss559-3205-v.png
332,81,347,96,without_mask,maksssksksss559,400,256,maksssksksss559.xml,maksssksksss559.png,maksssksksss559-3205-hv.png
332,81,347,96,without_mask,maksssksksss559,400,256,maksssksksss559.xml,maksssksksss559.png,maksssksksss559-3205-b.png
259,44,274,60,without_mask,maksssksksss559,400,256,maksssksksss559.xml,maksssksksss559.png,maksssksksss559-3206-h.png
259,44,274,60,without_mask,maksssksksss559,400,256,maksssksksss559.xml,maksssksksss559.png,maksssksksss559-3206-v.png
259,44,274,60,without_mask,maksssksksss559,400,256,maksssksksss559.xml,maksssksksss559.png,maksssksksss559-3206-hv.png
259,44,274,60,without_mask,maksssksksss559,400,256,maksssksksss559.xml,maksssksksss559.png,maksssksksss559-3206-b.png
170,108,189,127,without_mask,maksssksksss559,400,256,maksssksksss559.xml,maksssksksss559.png,maksssksksss559-3207-h.png
170,108,189,127,without_mask,maksssksksss559,400,256,maksssksksss559.xml,maksssksksss559.png,maksssksksss559-3207-v.png
170,108,189,127,without_mask,maksssksksss559,400,256,maksssksksss559.xml,maksssksksss559.png,maksssksksss559-3207-hv.png
170,108,189,127,without_mask,maksssksksss559,400,256,maksssksksss559.xml,maksssksksss559.png,maksssksksss559-3207-b.png
28,98,48,119,without_mask,maksssksksss847,400,226,maksssksksss847.xml,maksssksksss847.png,maksssksksss847-3223-h.png
28,98,48,119,without_mask,maksssksksss847,400,226,maksssksksss847.xml,maksssksksss847.png,maksssksksss847-3223-v.png
28,98,48,119,without_mask,maksssksksss847,400,226,maksssksksss847.xml,maksssksksss847.png,maksssksksss847-3223-hv.png
28,98,48,119,without_mask,maksssksksss847,400,226,maksssksksss847.xml,maksssksksss847.png,maksssksksss847-3223-b.png
125,156,159,194,without_mask,maksssksksss261,316,400,maksssksksss261.xml,maksssksksss261.png,maksssksksss261-3242-h.png
125,156,159,194,without_mask,maksssksksss261,316,400,maksssksksss261.xml,maksssksksss261.png,maksssksksss261-3242-v.png
125,156,159,194,without_mask,maksssksksss261,316,400,maksssksksss261.xml,maksssksksss261.png,maksssksksss261-3242-hv.png
125,156,159,194,without_mask,maksssksksss261,316,400,maksssksksss261.xml,maksssksksss261.png,maksssksksss261-3242-b.png
137,100,172,135,without_mask,maksssksksss261,316,400,maksssksksss261.xml,maksssksksss261.png,maksssksksss261-3243-h.png
137,100,172,135,without_mask,maksssksksss261,316,400,maksssksksss261.xml,maksssksksss261.png,maksssksksss261-3243-v.png
137,100,172,135,without_mask,maksssksksss261,316,400,maksssksksss261.xml,maksssksksss261.png,maksssksksss261-3243-hv.png
137,100,172,135,without_mask,maksssksksss261,316,400,maksssksksss261.xml,maksssksksss261.png,maksssksksss261-3243-b.png
136,25,166,46,without_mask,maksssksksss261,316,400,maksssksksss261.xml,maksssksksss261.png,maksssksksss261-3244-h.png
136,25,166,46,without_mask,maksssksksss261,316,400,maksssksksss261.xml,maksssksksss261.png,maksssksksss261-3244-v.png
136,25,166,46,without_mask,maksssksksss261,316,400,maksssksksss261.xml,maksssksksss261.png,maksssksksss261-3244-hv.png
136,25,166,46,without_mask,maksssksksss261,316,400,maksssksksss261.xml,maksssksksss261.png,maksssksksss261-3244-b.png
136,59,159,86,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3251-h.png
136,59,159,86,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3251-v.png
136,59,159,86,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3251-hv.png
136,59,159,86,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3251-b.png
50,82,66,99,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3252-h.png
50,82,66,99,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3252-v.png
50,82,66,99,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3252-hv.png
50,82,66,99,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3252-b.png
96,55,107,71,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3253-h.png
96,55,107,71,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3253-v.png
96,55,107,71,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3253-hv.png
96,55,107,71,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3253-b.png
32,61,47,76,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3254-h.png
32,61,47,76,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3254-v.png
32,61,47,76,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3254-hv.png
32,61,47,76,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3254-b.png
172,77,184,89,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3255-h.png
172,77,184,89,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3255-v.png
172,77,184,89,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3255-hv.png
172,77,184,89,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-3255-b.png
91,103,239,265,without_mask,maksssksksss609,301,400,maksssksksss609.xml,maksssksksss609.png,maksssksksss609-3256-h.png
91,103,239,265,without_mask,maksssksksss609,301,400,maksssksksss609.xml,maksssksksss609.png,maksssksksss609-3256-v.png
91,103,239,265,without_mask,maksssksksss609,301,400,maksssksksss609.xml,maksssksksss609.png,maksssksksss609-3256-hv.png
91,103,239,265,without_mask,maksssksksss609,301,400,maksssksksss609.xml,maksssksksss609.png,maksssksksss609-3256-b.png
59,131,64,138,without_mask,maksssksksss151,400,200,maksssksksss151.xml,maksssksksss151.png,maksssksksss151-3257-h.png
59,131,64,138,without_mask,maksssksksss151,400,200,maksssksksss151.xml,maksssksksss151.png,maksssksksss151-3257-v.png
59,131,64,138,without_mask,maksssksksss151,400,200,maksssksksss151.xml,maksssksksss151.png,maksssksksss151-3257-hv.png
59,131,64,138,without_mask,maksssksksss151,400,200,maksssksksss151.xml,maksssksksss151.png,maksssksksss151-3257-b.png
101,174,209,299,without_mask,maksssksksss716,301,400,maksssksksss716.xml,maksssksksss716.png,maksssksksss716-3267-h.png
101,174,209,299,without_mask,maksssksksss716,301,400,maksssksksss716.xml,maksssksksss716.png,maksssksksss716-3267-v.png
101,174,209,299,without_mask,maksssksksss716,301,400,maksssksksss716.xml,maksssksksss716.png,maksssksksss716-3267-hv.png
101,174,209,299,without_mask,maksssksksss716,301,400,maksssksksss716.xml,maksssksksss716.png,maksssksksss716-3267-b.png
271,73,278,82,without_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3275-h.png
271,73,278,82,without_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3275-v.png
271,73,278,82,without_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3275-hv.png
271,73,278,82,without_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3275-b.png
236,91,243,99,without_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3276-h.png
236,91,243,99,without_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3276-v.png
236,91,243,99,without_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3276-hv.png
236,91,243,99,without_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3276-b.png
236,76,243,83,without_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3277-h.png
236,76,243,83,without_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3277-v.png
236,76,243,83,without_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3277-hv.png
236,76,243,83,without_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3277-b.png
106,69,124,89,without_mask,maksssksksss129,400,295,maksssksksss129.xml,maksssksksss129.png,maksssksksss129-3280-h.png
106,69,124,89,without_mask,maksssksksss129,400,295,maksssksksss129.xml,maksssksksss129.png,maksssksksss129-3280-v.png
106,69,124,89,without_mask,maksssksksss129,400,295,maksssksksss129.xml,maksssksksss129.png,maksssksksss129-3280-hv.png
106,69,124,89,without_mask,maksssksksss129,400,295,maksssksksss129.xml,maksssksksss129.png,maksssksksss129-3280-b.png
149,30,168,53,without_mask,maksssksksss129,400,295,maksssksksss129.xml,maksssksksss129.png,maksssksksss129-3281-h.png
149,30,168,53,without_mask,maksssksksss129,400,295,maksssksksss129.xml,maksssksksss129.png,maksssksksss129-3281-v.png
149,30,168,53,without_mask,maksssksksss129,400,295,maksssksksss129.xml,maksssksksss129.png,maksssksksss129-3281-hv.png
149,30,168,53,without_mask,maksssksksss129,400,295,maksssksksss129.xml,maksssksksss129.png,maksssksksss129-3281-b.png
135,115,144,125,without_mask,maksssksksss753,400,267,maksssksksss753.xml,maksssksksss753.png,maksssksksss753-3296-h.png
135,115,144,125,without_mask,maksssksksss753,400,267,maksssksksss753.xml,maksssksksss753.png,maksssksksss753-3296-v.png
135,115,144,125,without_mask,maksssksksss753,400,267,maksssksksss753.xml,maksssksksss753.png,maksssksksss753-3296-hv.png
135,115,144,125,without_mask,maksssksksss753,400,267,maksssksksss753.xml,maksssksksss753.png,maksssksksss753-3296-b.png
352,117,359,126,without_mask,maksssksksss753,400,267,maksssksksss753.xml,maksssksksss753.png,maksssksksss753-3304-h.png
352,117,359,126,without_mask,maksssksksss753,400,267,maksssksksss753.xml,maksssksksss753.png,maksssksksss753-3304-v.png
352,117,359,126,without_mask,maksssksksss753,400,267,maksssksksss753.xml,maksssksksss753.png,maksssksksss753-3304-hv.png
352,117,359,126,without_mask,maksssksksss753,400,267,maksssksksss753.xml,maksssksksss753.png,maksssksksss753-3304-b.png
52,76,61,86,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3309-h.png
52,76,61,86,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3309-v.png
52,76,61,86,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3309-hv.png
52,76,61,86,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3309-b.png
40,154,51,165,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3315-h.png
40,154,51,165,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3315-v.png
40,154,51,165,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3315-hv.png
40,154,51,165,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3315-b.png
60,171,69,182,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3317-h.png
60,171,69,182,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3317-v.png
60,171,69,182,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3317-hv.png
60,171,69,182,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3317-b.png
82,67,89,73,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3324-h.png
82,67,89,73,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3324-v.png
82,67,89,73,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3324-hv.png
82,67,89,73,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3324-b.png
103,77,111,85,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3326-h.png
103,77,111,85,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3326-v.png
103,77,111,85,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3326-hv.png
103,77,111,85,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3326-b.png
111,122,118,130,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3328-h.png
111,122,118,130,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3328-v.png
111,122,118,130,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3328-hv.png
111,122,118,130,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3328-b.png
159,30,164,37,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3336-h.png
159,30,164,37,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3336-v.png
159,30,164,37,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3336-hv.png
159,30,164,37,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3336-b.png
135,63,143,72,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3340-h.png
135,63,143,72,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3340-v.png
135,63,143,72,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3340-hv.png
135,63,143,72,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3340-b.png
117,72,124,80,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3341-h.png
117,72,124,80,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3341-v.png
117,72,124,80,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3341-hv.png
117,72,124,80,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3341-b.png
269,36,274,42,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3373-h.png
269,36,274,42,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3373-v.png
269,36,274,42,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3373-hv.png
269,36,274,42,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3373-b.png
293,37,299,44,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3375-h.png
293,37,299,44,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3375-v.png
293,37,299,44,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3375-hv.png
293,37,299,44,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3375-b.png
255,45,262,51,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3377-h.png
255,45,262,51,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3377-v.png
255,45,262,51,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3377-hv.png
255,45,262,51,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3377-b.png
334,23,339,29,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3388-h.png
334,23,339,29,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3388-v.png
334,23,339,29,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3388-hv.png
334,23,339,29,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3388-b.png
382,6,386,12,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3420-h.png
382,6,386,12,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3420-v.png
382,6,386,12,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3420-hv.png
382,6,386,12,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3420-b.png
396,18,401,23,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3421-h.png
396,18,401,23,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3421-v.png
396,18,401,23,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3421-hv.png
396,18,401,23,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-3421-b.png
123,227,190,328,without_mask,maksssksksss161,301,400,maksssksksss161.xml,maksssksksss161.png,maksssksksss161-3437-h.png
123,227,190,328,without_mask,maksssksksss161,301,400,maksssksksss161.xml,maksssksksss161.png,maksssksksss161-3437-v.png
123,227,190,328,without_mask,maksssksksss161,301,400,maksssksksss161.xml,maksssksksss161.png,maksssksksss161-3437-hv.png
123,227,190,328,without_mask,maksssksksss161,301,400,maksssksksss161.xml,maksssksksss161.png,maksssksksss161-3437-b.png
314,30,345,61,without_mask,maksssksksss374,400,240,maksssksksss374.xml,maksssksksss374.png,maksssksksss374-3441-h.png
314,30,345,61,without_mask,maksssksksss374,400,240,maksssksksss374.xml,maksssksksss374.png,maksssksksss374-3441-v.png
314,30,345,61,without_mask,maksssksksss374,400,240,maksssksksss374.xml,maksssksksss374.png,maksssksksss374-3441-hv.png
314,30,345,61,without_mask,maksssksksss374,400,240,maksssksksss374.xml,maksssksksss374.png,maksssksksss374-3441-b.png
17,127,27,144,without_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-3474-h.png
17,127,27,144,without_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-3474-v.png
17,127,27,144,without_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-3474-hv.png
17,127,27,144,without_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-3474-b.png
5,133,14,152,without_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-3475-h.png
5,133,14,152,without_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-3475-v.png
5,133,14,152,without_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-3475-hv.png
5,133,14,152,without_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-3475-b.png
383,125,398,145,without_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-3482-h.png
383,125,398,145,without_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-3482-v.png
383,125,398,145,without_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-3482-hv.png
383,125,398,145,without_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-3482-b.png
53,108,96,149,without_mask,maksssksksss244,400,262,maksssksksss244.xml,maksssksksss244.png,maksssksksss244-3483-h.png
53,108,96,149,without_mask,maksssksksss244,400,262,maksssksksss244.xml,maksssksksss244.png,maksssksksss244-3483-v.png
53,108,96,149,without_mask,maksssksksss244,400,262,maksssksksss244.xml,maksssksksss244.png,maksssksksss244-3483-hv.png
53,108,96,149,without_mask,maksssksksss244,400,262,maksssksksss244.xml,maksssksksss244.png,maksssksksss244-3483-b.png
315,34,400,130,without_mask,maksssksksss244,400,262,maksssksksss244.xml,maksssksksss244.png,maksssksksss244-3485-h.png
315,34,400,130,without_mask,maksssksksss244,400,262,maksssksksss244.xml,maksssksksss244.png,maksssksksss244-3485-v.png
315,34,400,130,without_mask,maksssksksss244,400,262,maksssksksss244.xml,maksssksksss244.png,maksssksksss244-3485-hv.png
315,34,400,130,without_mask,maksssksksss244,400,262,maksssksksss244.xml,maksssksksss244.png,maksssksksss244-3485-b.png
107,129,202,245,without_mask,maksssksksss540,301,400,maksssksksss540.xml,maksssksksss540.png,maksssksksss540-3492-h.png
107,129,202,245,without_mask,maksssksksss540,301,400,maksssksksss540.xml,maksssksksss540.png,maksssksksss540-3492-v.png
107,129,202,245,without_mask,maksssksksss540,301,400,maksssksksss540.xml,maksssksksss540.png,maksssksksss540-3492-hv.png
107,129,202,245,without_mask,maksssksksss540,301,400,maksssksksss540.xml,maksssksksss540.png,maksssksksss540-3492-b.png
226,2,267,97,without_mask,maksssksksss126,267,400,maksssksksss126.xml,maksssksksss126.png,maksssksksss126-3496-h.png
226,2,267,97,without_mask,maksssksksss126,267,400,maksssksksss126.xml,maksssksksss126.png,maksssksksss126-3496-v.png
226,2,267,97,without_mask,maksssksksss126,267,400,maksssksksss126.xml,maksssksksss126.png,maksssksksss126-3496-hv.png
226,2,267,97,without_mask,maksssksksss126,267,400,maksssksksss126.xml,maksssksksss126.png,maksssksksss126-3496-b.png
188,67,207,89,without_mask,maksssksksss726,400,254,maksssksksss726.xml,maksssksksss726.png,maksssksksss726-3497-h.png
188,67,207,89,without_mask,maksssksksss726,400,254,maksssksksss726.xml,maksssksksss726.png,maksssksksss726-3497-v.png
188,67,207,89,without_mask,maksssksksss726,400,254,maksssksksss726.xml,maksssksksss726.png,maksssksksss726-3497-hv.png
188,67,207,89,without_mask,maksssksksss726,400,254,maksssksksss726.xml,maksssksksss726.png,maksssksksss726-3497-b.png
312,89,325,105,without_mask,maksssksksss726,400,254,maksssksksss726.xml,maksssksksss726.png,maksssksksss726-3499-h.png
312,89,325,105,without_mask,maksssksksss726,400,254,maksssksksss726.xml,maksssksksss726.png,maksssksksss726-3499-v.png
312,89,325,105,without_mask,maksssksksss726,400,254,maksssksksss726.xml,maksssksksss726.png,maksssksksss726-3499-hv.png
312,89,325,105,without_mask,maksssksksss726,400,254,maksssksksss726.xml,maksssksksss726.png,maksssksksss726-3499-b.png
356,77,369,96,without_mask,maksssksksss726,400,254,maksssksksss726.xml,maksssksksss726.png,maksssksksss726-3500-h.png
